img_id,ty,mod,orig_id,sdir_id,coord_z,coord_y,coord_x
inj_1095,inj,real,LIDC-IDRI-0583,30077,86,183,228
inj_1110,inj,real,LIDC-IDRI-0588,3,61,263,163
inj_1115,inj,real,LIDC-IDRI-0593,31174,47,221,409
inj_1122,inj,real,LIDC-IDRI-0599,1996,63,262,168
inj_1126,inj,real,LIDC-IDRI-0602,30048,185,350,103
inj_1131,inj,real,LIDC-IDRI-0604,30780,229,284,105
inj_1132,inj,real,LIDC-IDRI-0604,30780,199,137,289
inj_1138,inj,real,LIDC-IDRI-0605,31058,73,234,403
inj_1146,inj,real,LIDC-IDRI-0608,30022,96,399,357
inj_1147,inj,real,LIDC-IDRI-0608,30022,134,260,113
inj_1148,inj,real,LIDC-IDRI-0608,30022,112,206,385
inj_1149,inj,real,LIDC-IDRI-0609,30764,198,219,152
inj_1157,inj,real,LIDC-IDRI-0617,30081,86,330,136
inj_1165,inj,real,LIDC-IDRI-0621,3993,437,313,422
inj_1167,inj,real,LIDC-IDRI-0624,30071,102,357,129
inj_117,inj,real,LIDC-IDRI-0055,3000581,49,213,350
inj_1192,inj,real,LIDC-IDRI-0636,3000662,221,376,109
inj_1194,inj,real,LIDC-IDRI-0637,1731,303,270,47
inj_12,inj,real,LIDC-IDRI-0010,3000518,183,200,350
inj_1200,inj,real,LIDC-IDRI-0637,1731,96,195,147
inj_1201,inj,real,LIDC-IDRI-0637,1731,246,158,385
inj_1205,inj,real,LIDC-IDRI-0638,31045,69,178,144
inj_1207,inj,real,LIDC-IDRI-0639,30748,88,288,365
inj_1218,inj,real,LIDC-IDRI-0642,5750,23,298,275
inj_1228,inj,real,LIDC-IDRI-0647,31501,311,129,167
inj_1246,inj,real,LIDC-IDRI-0655,1326,53,343,191
inj_1249,inj,real,LIDC-IDRI-0655,1326,422,174,52
inj_125,inj,real,LIDC-IDRI-0061,3000560,54,247,402
inj_1250,inj,real,LIDC-IDRI-0655,1326,274,89,169
inj_1252,inj,real,LIDC-IDRI-0655,1326,63,354,201
inj_1254,inj,real,LIDC-IDRI-0656,2,144,217,87
inj_1262,inj,real,LIDC-IDRI-0660,2,55,267,103
inj_1264,inj,real,LIDC-IDRI-0660,2,57,374,128
inj_1265,inj,real,LIDC-IDRI-0661,2,161,273,432
inj_1267,inj,real,LIDC-IDRI-0661,2,127,209,141
inj_127,inj,real,LIDC-IDRI-0063,3000555,27,287,138
inj_1270,inj,real,LIDC-IDRI-0662,2,66,218,369
inj_1272,inj,real,LIDC-IDRI-0662,2,97,222,167
inj_1283,inj,real,LIDC-IDRI-0671,2,136,197,124
inj_1286,inj,real,LIDC-IDRI-0672,31265,282,168,91
inj_1292,inj,real,LIDC-IDRI-0674,3000673,254,398,313
inj_1293,inj,real,LIDC-IDRI-0674,3000673,193,389,187
inj_1297,inj,real,LIDC-IDRI-0675,30070,81,197,170
inj_1303,inj,real,LIDC-IDRI-0684,30834,351,357,432
inj_1310,inj,real,LIDC-IDRI-0686,2,113,195,391
inj_1335,inj,real,LIDC-IDRI-0695,31035,52,309,202
inj_1343,inj,real,LIDC-IDRI-0701,2,17,337,356
inj_1346,inj,real,LIDC-IDRI-0702,30348,41,276,292
inj_1348,inj,real,LIDC-IDRI-0702,30348,292,315,356
inj_1349,inj,real,LIDC-IDRI-0702,30348,52,241,331
inj_1351,inj,real,LIDC-IDRI-0703,30039,170,323,64
inj_1352,inj,real,LIDC-IDRI-0704,31273,173,275,386
inj_1357,inj,real,LIDC-IDRI-0707,5919,33,255,174
inj_1361,inj,real,LIDC-IDRI-0707,5919,68,244,393
inj_137,inj,real,LIDC-IDRI-0068,4,111,221,417
inj_1375,inj,real,LIDC-IDRI-0717,1644,135,159,254
inj_1384,inj,real,LIDC-IDRI-0722,30701,279,272,405
inj_1386,inj,real,LIDC-IDRI-0724,5193,62,219,402
inj_1389,inj,real,LIDC-IDRI-0724,5193,52,244,354
inj_1391,inj,real,LIDC-IDRI-0726,1496,221,301,171
inj_1395,inj,real,LIDC-IDRI-0728,31463,309,210,451
inj_1399,inj,real,LIDC-IDRI-0733,1555,164,273,81
inj_1401,inj,real,LIDC-IDRI-0733,1555,254,155,106
inj_1404,inj,real,LIDC-IDRI-0733,1555,227,176,162
inj_1406,inj,real,LIDC-IDRI-0735,30072,52,337,120
inj_1411,inj,real,LIDC-IDRI-0740,3000291,36,209,415
inj_1416,inj,real,LIDC-IDRI-0741,5470,127,393,193
inj_1419,inj,real,LIDC-IDRI-0742,30031,122,302,440
inj_1424,inj,real,LIDC-IDRI-0742,30031,155,317,107
inj_1426,inj,real,LIDC-IDRI-0742,30031,155,347,86
inj_1433,inj,real,LIDC-IDRI-0743,3000027,32,307,418
inj_1434,inj,real,LIDC-IDRI-0743,3000027,17,279,182
inj_1438,inj,real,LIDC-IDRI-0748,31031,105,309,417
inj_144,inj,real,LIDC-IDRI-0075,30083,171,367,317
inj_1442,inj,real,LIDC-IDRI-0748,31031,82,192,93
inj_145,inj,real,LIDC-IDRI-0076,3000734,166,294,93
inj_1464,inj,real,LIDC-IDRI-0758,31201,100,337,145
inj_1467,inj,real,LIDC-IDRI-0759,2,55,175,96
inj_147,inj,real,LIDC-IDRI-0077,3000706,22,284,387
inj_1479,inj,real,LIDC-IDRI-0762,2,179,226,66
inj_1480,inj,real,LIDC-IDRI-0762,2,113,139,204
inj_1489,inj,real,LIDC-IDRI-0770,3000634,221,462,354
inj_1491,inj,real,LIDC-IDRI-0770,3000634,186,453,389
inj_1499,inj,real,LIDC-IDRI-0773,5198,55,325,150
inj_1500,inj,real,LIDC-IDRI-0773,5198,62,348,380
inj_1506,inj,real,LIDC-IDRI-0775,3000664,51,302,163
inj_1507,inj,real,LIDC-IDRI-0775,3000664,79,336,299
inj_1510,inj,real,LIDC-IDRI-0775,3000664,119,223,97
inj_1511,inj,real,LIDC-IDRI-0775,3000664,158,336,119
inj_1514,inj,real,LIDC-IDRI-0777,3000069,110,300,442
inj_1519,inj,real,LIDC-IDRI-0777,3000069,17,273,167
inj_1521,inj,real,LIDC-IDRI-0777,3000069,30,299,300
inj_1522,inj,real,LIDC-IDRI-0778,31218,150,372,319
inj_1527,inj,real,LIDC-IDRI-0782,2,118,158,138
inj_1529,inj,real,LIDC-IDRI-0785,2,61,353,154
inj_1538,inj,real,LIDC-IDRI-0787,30821,102,375,426
inj_156,inj,real,LIDC-IDRI-0084,3211,51,306,94
inj_1565,inj,real,LIDC-IDRI-0806,30476,162,207,154
inj_1569,inj,real,LIDC-IDRI-0806,30476,89,309,420
inj_1571,inj,real,LIDC-IDRI-0806,30476,218,392,323
inj_1575,inj,real,LIDC-IDRI-0806,30476,50,323,143
inj_1586,inj,real,LIDC-IDRI-0812,5477,77,364,429
inj_1588,inj,real,LIDC-IDRI-0813,3000055,35,159,309
inj_159,inj,real,LIDC-IDRI-0086,5604,146,291,434
inj_1595,inj,real,LIDC-IDRI-0818,2,19,327,216
inj_1600,inj,real,LIDC-IDRI-0820,2,22,259,307
inj_1601,inj,real,LIDC-IDRI-0820,2,27,268,234
inj_1602,inj,real,LIDC-IDRI-0820,2,123,165,175
inj_1603,inj,real,LIDC-IDRI-0821,1715,71,218,337
inj_1605,inj,real,LIDC-IDRI-0822,30035,149,292,395
inj_1618,inj,real,LIDC-IDRI-0826,30316,122,333,166
inj_1640,inj,real,LIDC-IDRI-0838,30360,225,339,427
inj_1649,inj,real,LIDC-IDRI-0843,1460,289,368,423
inj_1650,inj,real,LIDC-IDRI-0843,1460,182,191,350
inj_1663,inj,real,LIDC-IDRI-0849,30898,211,239,70
inj_1666,inj,real,LIDC-IDRI-0850,2,151,159,424
inj_167,inj,real,LIDC-IDRI-0091,2,44,326,200
inj_1672,inj,real,LIDC-IDRI-0852,3000024,78,229,108
inj_1682,inj,real,LIDC-IDRI-0855,5476,61,143,179
inj_1685,inj,real,LIDC-IDRI-0855,5476,18,311,341
inj_1688,inj,real,LIDC-IDRI-0855,5476,34,271,115
inj_1694,inj,real,LIDC-IDRI-0856,31189,48,274,369
inj_1696,inj,real,LIDC-IDRI-0857,30757,216,373,416
inj_1702,inj,real,LIDC-IDRI-0858,31232,248,303,433
inj_1708,inj,real,LIDC-IDRI-0859,3000678,89,244,441
inj_1711,inj,real,LIDC-IDRI-0863,3776,186,244,142
inj_173,inj,real,LIDC-IDRI-0093,3000688,69,361,206
inj_1738,inj,real,LIDC-IDRI-0870,3000022,79,411,175
inj_1740,inj,real,LIDC-IDRI-0870,3000022,94,385,131
inj_1741,inj,real,LIDC-IDRI-0870,3000022,81,285,173
inj_1763,inj,real,LIDC-IDRI-0879,3000647,41,335,317
inj_1774,inj,real,LIDC-IDRI-0886,30036,56,289,111
inj_1775,inj,real,LIDC-IDRI-0890,2,173,269,442
inj_18,inj,real,LIDC-IDRI-0011,3000559,69,194,405
inj_1800,inj,real,LIDC-IDRI-0908,31517,128,255,443
inj_1823,inj,real,LIDC-IDRI-0917,3000316,109,145,106
inj_1837,inj,real,LIDC-IDRI-0932,3000288,21,282,230
inj_1844,inj,real,LIDC-IDRI-0935,5413,49,212,76
inj_1845,inj,real,LIDC-IDRI-0935,5413,50,260,71
inj_1846,inj,real,LIDC-IDRI-0935,5413,58,127,122
inj_185,inj,real,LIDC-IDRI-0105,3000665,32,303,238
inj_1850,inj,real,LIDC-IDRI-0942,30063,92,297,129
inj_1851,inj,real,LIDC-IDRI-0943,30311,324,373,222
inj_1852,inj,real,LIDC-IDRI-0944,5452,54,139,143
inj_1855,inj,real,LIDC-IDRI-0947,31224,268,274,106
inj_1856,inj,real,LIDC-IDRI-0947,31224,111,235,395
inj_1858,inj,real,LIDC-IDRI-0947,31224,179,379,160
inj_1862,inj,real,LIDC-IDRI-0950,2,61,340,110
inj_1864,inj,real,LIDC-IDRI-0951,30043,161,229,58
inj_1877,inj,real,LIDC-IDRI-0961,5474,59,387,156
inj_1879,inj,real,LIDC-IDRI-0961,5474,62,294,125
inj_1887,inj,real,LIDC-IDRI-0966,3000280,104,185,453
inj_1889,inj,real,LIDC-IDRI-0968,3000636,187,146,129
inj_1896,inj,real,LIDC-IDRI-0972,5447,25,375,379
inj_191,inj,real,LIDC-IDRI-0106,3115,78,234,103
inj_1934,inj,real,LIDC-IDRI-0998,5397,70,373,161
inj_1937,inj,real,LIDC-IDRI-0998,5397,48,297,152
inj_194,inj,real,LIDC-IDRI-0111,3000705,12,277,221
inj_195,inj,real,LIDC-IDRI-0111,3000705,64,360,236
inj_1957,inj,real,LIDC-IDRI-1004,30946,206,264,97
inj_1959,inj,real,LIDC-IDRI-1005,3000657,117,125,118
inj_196,inj,real,LIDC-IDRI-0111,3000705,20,259,334
inj_1960,inj,real,LIDC-IDRI-1005,3000657,181,294,81
inj_1964,inj,real,LIDC-IDRI-1005,3000657,118,196,91
inj_1967,inj,real,LIDC-IDRI-1008,5491,46,207,123
inj_1970,inj,real,LIDC-IDRI-1008,5491,47,226,124
inj_1973,inj,real,LIDC-IDRI-1010,2,125,372,200
inj_1979,inj,real,LIDC-IDRI-0005,3000548,46,372,402
inj_1982,inj,real,LIDC-IDRI-0006,3000556,50,352,366
inj_1989,inj,real,LIDC-IDRI-0010,3000518,210,350,274
inj_199,inj,real,LIDC-IDRI-0118,4,108,250,384
inj_1995,inj,real,LIDC-IDRI-0011,3000559,94,267,352
inj_20,inj,real,LIDC-IDRI-0011,3000559,93,277,362
inj_2006,inj,real,LIDC-IDRI-0012,3000561,76,211,385
inj_2013,inj,real,LIDC-IDRI-0017,3000613,77,332,308
inj_2018,inj,real,LIDC-IDRI-0024,3000557,82,129,360
inj_2022,inj,real,LIDC-IDRI-0026,3000519,97,190,380
inj_2035,inj,real,LIDC-IDRI-0035,3000582,19,335,294
inj_2037,inj,real,LIDC-IDRI-0037,3000573,35,358,372
inj_2042,inj,real,LIDC-IDRI-0039,3000517,163,296,146
inj_2057,inj,real,LIDC-IDRI-0042,3000579,83,330,408
inj_207,inj,real,LIDC-IDRI-0122,3000695,86,352,115
inj_2090,inj,real,LIDC-IDRI-0055,3000581,40,331,226
inj_2096,inj,real,LIDC-IDRI-0056,3000535,73,272,358
inj_2107,inj,real,LIDC-IDRI-0067,3000708,72,308,413
inj_2109,inj,real,LIDC-IDRI-0068,4,95,278,97
inj_211,inj,real,LIDC-IDRI-0124,3,60,310,236
inj_2120,inj,real,LIDC-IDRI-0076,3000734,167,284,83
inj_2125,inj,real,LIDC-IDRI-0083,3000646,103,347,339
inj_2129,inj,real,LIDC-IDRI-0084,3211,112,356,76
inj_213,inj,real,LIDC-IDRI-0124,3,65,258,433
inj_2130,inj,real,LIDC-IDRI-0084,3211,111,286,437
inj_2131,inj,real,LIDC-IDRI-0084,3211,52,296,84
inj_2136,inj,real,LIDC-IDRI-0088,4,168,368,385
inj_2137,inj,real,LIDC-IDRI-0088,4,88,267,150
inj_2138,inj,real,LIDC-IDRI-0088,4,60,308,396
inj_2140,inj,real,LIDC-IDRI-0091,2,139,221,388
inj_2141,inj,real,LIDC-IDRI-0091,2,97,202,174
inj_2161,inj,real,LIDC-IDRI-0106,3115,91,352,131
inj_2166,inj,real,LIDC-IDRI-0106,3115,79,224,93
inj_2172,inj,real,LIDC-IDRI-0113,3000691,105,311,340
inj_2180,inj,real,LIDC-IDRI-0119,5608,150,338,343
inj_2188,inj,real,LIDC-IDRI-0124,3,66,248,423
inj_2192,inj,real,LIDC-IDRI-0124,3,60,343,129
inj_2193,inj,real,LIDC-IDRI-0124,3,33,269,165
inj_2196,inj,real,LIDC-IDRI-0124,3,27,323,315
inj_2208,inj,real,LIDC-IDRI-0129,2,204,332,353
inj_2210,inj,real,LIDC-IDRI-0129,2,193,296,304
inj_2211,inj,real,LIDC-IDRI-0129,2,107,214,401
inj_2213,inj,real,LIDC-IDRI-0129,2,173,167,173
inj_2222,inj,real,LIDC-IDRI-0132,3163,18,336,225
inj_2223,inj,real,LIDC-IDRI-0132,3163,17,360,152
inj_2227,inj,real,LIDC-IDRI-0132,5418,34,408,131
inj_2233,inj,real,LIDC-IDRI-0135,3,37,270,368
inj_2241,inj,real,LIDC-IDRI-0136,3133,74,344,163
inj_2242,inj,real,LIDC-IDRI-0136,3133,31,192,319
inj_2254,inj,real,LIDC-IDRI-0145,3000668,88,348,176
inj_226,inj,real,LIDC-IDRI-0126,3000639,40,217,365
inj_2266,inj,real,LIDC-IDRI-0149,4,52,282,371
inj_227,inj,real,LIDC-IDRI-0126,3000639,49,354,280
inj_2270,inj,real,LIDC-IDRI-0149,4,94,391,201
inj_2277,inj,real,LIDC-IDRI-0158,3000737,123,255,103
inj_2281,inj,real,LIDC-IDRI-0160,3,90,310,114
inj_2289,inj,real,LIDC-IDRI-0164,2,137,360,202
inj_230,inj,real,LIDC-IDRI-0129,2,134,220,209
inj_2303,inj,real,LIDC-IDRI-0171,3,47,228,369
inj_2306,inj,real,LIDC-IDRI-0173,3,70,349,79
inj_2307,inj,real,LIDC-IDRI-0176,2,49,301,119
inj_2312,inj,real,LIDC-IDRI-0179,2,24,281,197
inj_2314,inj,real,LIDC-IDRI-0179,2,54,269,128
inj_2331,inj,real,LIDC-IDRI-0185,8,69,173,127
inj_2336,inj,real,LIDC-IDRI-0187,2,48,327,143
inj_2337,inj,real,LIDC-IDRI-0187,2,50,303,377
inj_2338,inj,real,LIDC-IDRI-0188,4,54,197,155
inj_2344,inj,real,LIDC-IDRI-0188,4,62,435,176
inj_2345,inj,real,LIDC-IDRI-0188,4,24,313,141
inj_2356,inj,real,LIDC-IDRI-0199,2,150,362,326
inj_2357,inj,real,LIDC-IDRI-0200,6,58,188,121
inj_237,inj,real,LIDC-IDRI-0129,2,158,183,413
inj_2377,inj,real,LIDC-IDRI-0212,2,21,255,295
inj_2380,inj,real,LIDC-IDRI-0215,100,115,355,378
inj_2384,inj,real,LIDC-IDRI-0222,4,55,321,134
inj_2387,inj,real,LIDC-IDRI-0229,4,35,307,110
inj_2392,inj,real,LIDC-IDRI-0231,4,78,319,126
inj_240,inj,real,LIDC-IDRI-0129,2,140,312,251
inj_2401,inj,real,LIDC-IDRI-0237,2,76,198,181
inj_2407,inj,real,LIDC-IDRI-0241,4,194,202,74
inj_2408,inj,real,LIDC-IDRI-0241,4,199,338,76
inj_2410,inj,real,LIDC-IDRI-0243,4,74,388,190
inj_2415,inj,real,LIDC-IDRI-0250,2,45,298,383
inj_2426,inj,real,LIDC-IDRI-0263,4,50,152,167
inj_2427,inj,real,LIDC-IDRI-0264,2,166,359,295
inj_2441,inj,real,LIDC-IDRI-0281,6,70,412,318
inj_2442,inj,real,LIDC-IDRI-0282,2,51,337,384
inj_2444,inj,real,LIDC-IDRI-0283,3,36,261,305
inj_2445,inj,real,LIDC-IDRI-0284,4,77,333,102
inj_2453,inj,real,LIDC-IDRI-0288,2,160,361,322
inj_2462,inj,real,LIDC-IDRI-0297,1530,258,128,118
inj_2467,inj,real,LIDC-IDRI-0298,3000663,79,317,287
inj_2470,inj,real,LIDC-IDRI-0299,31061,174,277,98
inj_2472,inj,real,LIDC-IDRI-0299,31061,151,311,221
inj_2474,inj,real,LIDC-IDRI-0299,31061,102,293,217
inj_2479,inj,real,LIDC-IDRI-0305,2,110,353,104
inj_2482,inj,real,LIDC-IDRI-0308,32236,284,210,405
inj_2485,inj,real,LIDC-IDRI-0309,3000284,36,202,124
inj_2487,inj,real,LIDC-IDRI-0312,2,179,386,415
inj_2501,inj,real,LIDC-IDRI-0318,1785,212,259,49
inj_251,inj,real,LIDC-IDRI-0132,5418,47,431,372
inj_253,inj,real,LIDC-IDRI-0132,5418,59,437,346
inj_256,inj,real,LIDC-IDRI-0134,5508,42,194,178
inj_264,inj,real,LIDC-IDRI-0136,3133,28,297,349
inj_265,inj,real,LIDC-IDRI-0136,3133,77,321,419
inj_27,inj,real,LIDC-IDRI-0012,3000561,71,371,169
inj_270,inj,real,LIDC-IDRI-0141,5606,160,184,105
inj_271,inj,real,LIDC-IDRI-0141,5606,156,188,118
inj_274,inj,real,LIDC-IDRI-0142,5593,235,357,166
inj_282,inj,real,LIDC-IDRI-0147,3313,105,372,98
inj_284,inj,real,LIDC-IDRI-0147,3313,99,323,77
inj_290,inj,real,LIDC-IDRI-0149,4,59,409,377
inj_300,inj,real,LIDC-IDRI-0158,3000737,198,239,251
inj_301,inj,real,LIDC-IDRI-0158,3000737,109,290,125
inj_303,inj,real,LIDC-IDRI-0158,3000737,113,298,288
inj_308,inj,real,LIDC-IDRI-0161,2,167,174,381
inj_322,inj,real,LIDC-IDRI-0168,2,122,248,396
inj_324,inj,real,LIDC-IDRI-0169,2,109,364,153
inj_325,inj,real,LIDC-IDRI-0169,2,142,221,148
inj_327,inj,real,LIDC-IDRI-0171,3,57,282,391
inj_328,inj,real,LIDC-IDRI-0171,3,46,238,379
inj_330,inj,real,LIDC-IDRI-0171,3,24,347,196
inj_332,inj,real,LIDC-IDRI-0176,2,48,311,129
inj_34,inj,real,LIDC-IDRI-0013,3000551,87,298,318
inj_341,inj,real,LIDC-IDRI-0179,2,21,280,220
inj_345,inj,real,LIDC-IDRI-0179,2,20,302,231
inj_349,inj,real,LIDC-IDRI-0182,3,76,296,143
inj_351,inj,real,LIDC-IDRI-0183,3,44,280,385
inj_353,inj,real,LIDC-IDRI-0185,8,57,197,152
inj_354,inj,real,LIDC-IDRI-0185,8,40,213,170
inj_364,inj,real,LIDC-IDRI-0188,4,43,394,233
inj_366,inj,real,LIDC-IDRI-0188,4,46,359,363
inj_371,inj,real,LIDC-IDRI-0188,4,56,415,319
inj_374,inj,real,LIDC-IDRI-0192,2,103,352,219
inj_39,inj,real,LIDC-IDRI-0018,3000550,67,300,96
inj_390,inj,real,LIDC-IDRI-0201,4,64,240,406
inj_394,inj,real,LIDC-IDRI-0206,102,35,278,203
inj_398,inj,real,LIDC-IDRI-0208,4,60,278,135
inj_4,inj,real,LIDC-IDRI-0005,3000548,45,382,412
inj_41,inj,real,LIDC-IDRI-0020,3000525,34,224,315
inj_412,inj,real,LIDC-IDRI-0229,4,34,317,120
inj_415,inj,real,LIDC-IDRI-0230,4,57,254,119
inj_425,inj,real,LIDC-IDRI-0237,2,73,303,127
inj_428,inj,real,LIDC-IDRI-0240,4,63,222,364
inj_433,inj,real,LIDC-IDRI-0241,4,198,348,86
inj_443,inj,real,LIDC-IDRI-0254,4,42,271,134
inj_448,inj,real,LIDC-IDRI-0256,4,84,399,211
inj_456,inj,real,LIDC-IDRI-0270,3,55,248,347
inj_467,inj,real,LIDC-IDRI-0282,2,50,347,394
inj_474,inj,real,LIDC-IDRI-0286,2,98,284,381
inj_484,inj,real,LIDC-IDRI-0291,2,188,291,185
inj_487,inj,real,LIDC-IDRI-0297,1530,257,138,128
inj_488,inj,real,LIDC-IDRI-0297,1530,351,405,338
inj_496,inj,real,LIDC-IDRI-0299,31061,87,273,241
inj_499,inj,real,LIDC-IDRI-0299,31061,101,303,227
inj_502,inj,real,LIDC-IDRI-0301,30805,295,182,178
inj_505,inj,real,LIDC-IDRI-0305,2,60,158,267
inj_506,inj,real,LIDC-IDRI-0305,2,51,359,198
inj_510,inj,real,LIDC-IDRI-0309,3000284,35,212,134
inj_511,inj,real,LIDC-IDRI-0309,3000284,22,322,211
inj_512,inj,real,LIDC-IDRI-0312,2,178,396,425
inj_516,inj,real,LIDC-IDRI-0315,5416,47,168,156
inj_531,inj,real,LIDC-IDRI-0321,2,94,302,387
inj_532,inj,real,LIDC-IDRI-0321,2,133,400,165
inj_537,inj,real,LIDC-IDRI-0324,3000000,115,135,117
inj_548,inj,real,LIDC-IDRI-0334,3226,22,278,126
inj_55,inj,real,LIDC-IDRI-0031,3000608,20,361,191
inj_550,inj,real,LIDC-IDRI-0334,3226,74,401,128
inj_56,inj,real,LIDC-IDRI-0031,3000608,79,397,177
inj_560,inj,real,LIDC-IDRI-0335,30054,66,348,349
inj_565,inj,real,LIDC-IDRI-0341,2,143,276,430
inj_569,inj,real,LIDC-IDRI-0341,2,152,319,394
inj_571,inj,real,LIDC-IDRI-0344,1780,196,390,150
inj_577,inj,real,LIDC-IDRI-0346,5487,30,385,146
inj_578,inj,real,LIDC-IDRI-0346,5487,63,394,385
inj_579,inj,real,LIDC-IDRI-0346,5487,43,342,227
inj_585,inj,real,LIDC-IDRI-0351,3000037,17,292,347
inj_587,inj,real,LIDC-IDRI-0352,30061,66,307,291
inj_593,inj,real,LIDC-IDRI-0356,3000294,133,344,456
inj_597,inj,real,LIDC-IDRI-0356,3000294,127,239,456
inj_601,inj,real,LIDC-IDRI-0358,5924,93,211,113
inj_614,inj,real,LIDC-IDRI-0366,5479,30,379,137
inj_616,inj,real,LIDC-IDRI-0368,5445,49,286,403
inj_62,inj,real,LIDC-IDRI-0037,3000573,34,368,382
inj_625,inj,real,LIDC-IDRI-0374,2,159,295,454
inj_632,inj,real,LIDC-IDRI-0377,30970,74,164,360
inj_634,inj,real,LIDC-IDRI-0379,5469,32,292,109
inj_638,inj,real,LIDC-IDRI-0380,3000012,58,264,101
inj_640,inj,real,LIDC-IDRI-0381,3000039,23,342,427
inj_642,inj,real,LIDC-IDRI-0384,30918,169,197,171
inj_647,inj,real,LIDC-IDRI-0386,30781,211,374,157
inj_65,inj,real,LIDC-IDRI-0039,3000517,148,304,257
inj_652,inj,real,LIDC-IDRI-0388,3000685,108,255,96
inj_673,inj,real,LIDC-IDRI-0396,3160,65,338,160
inj_677,inj,real,LIDC-IDRI-0397,31211,311,262,434
inj_681,inj,real,LIDC-IDRI-0398,30075,35,258,360
inj_688,inj,real,LIDC-IDRI-0398,30075,49,253,332
inj_699,inj,real,LIDC-IDRI-0402,2,51,344,166
inj_703,inj,real,LIDC-IDRI-0402,2,101,308,403
inj_704,inj,real,LIDC-IDRI-0402,2,191,331,131
inj_706,inj,real,LIDC-IDRI-0404,30045,108,243,168
inj_707,inj,real,LIDC-IDRI-0404,30045,118,373,153
inj_714,inj,real,LIDC-IDRI-0406,32142,218,389,108
inj_715,inj,real,LIDC-IDRI-0406,32142,68,372,319
inj_723,inj,real,LIDC-IDRI-0409,30082,247,379,189
inj_726,inj,real,LIDC-IDRI-0409,30082,203,176,473
inj_727,inj,real,LIDC-IDRI-0411,30732,341,232,453
inj_734,inj,real,LIDC-IDRI-0413,3000050,103,361,175
inj_736,inj,real,LIDC-IDRI-0415,2,150,323,97
inj_738,inj,real,LIDC-IDRI-0415,2,117,263,88
inj_740,inj,real,LIDC-IDRI-0415,2,126,280,84
inj_741,inj,real,LIDC-IDRI-0415,2,85,300,123
inj_747,inj,real,LIDC-IDRI-0420,3000052,89,254,106
inj_751,inj,real,LIDC-IDRI-0424,3000682,72,241,118
inj_752,inj,real,LIDC-IDRI-0424,3000682,37,303,398
inj_755,inj,real,LIDC-IDRI-0427,31362,74,182,292
inj_756,inj,real,LIDC-IDRI-0427,31362,290,164,144
inj_759,inj,real,LIDC-IDRI-0429,32124,73,242,342
inj_766,inj,real,LIDC-IDRI-0433,30056,186,373,123
rem_1,rem,pix2pix,LIDC-IDRI-0003,3000611,57,198,308
rem_105,rem,pix2pix,LIDC-IDRI-0131,3000694,75,377,345
rem_112,rem,pix2pix,LIDC-IDRI-0135,3,77,306,115
rem_117,rem,pix2pix,LIDC-IDRI-0139,3000692,71,371,303
rem_13,rem,pix2pix,LIDC-IDRI-0016,3000580,67,182,438
rem_131,rem,pix2pix,LIDC-IDRI-0152,3000696,76,198,216
rem_135,rem,pix2pix,LIDC-IDRI-0159,3,64,196,119
rem_137,rem,pix2pix,LIDC-IDRI-0160,3,75,291,240
rem_139,rem,pix2pix,LIDC-IDRI-0162,2,56,212,149
rem_150,rem,pix2pix,LIDC-IDRI-0181,3,40,300,325
rem_154,rem,pix2pix,LIDC-IDRI-0181,3,55,262,344
rem_164,rem,pix2pix,LIDC-IDRI-0195,3,50,206,341
rem_166,rem,pix2pix,LIDC-IDRI-0195,3,79,197,358
rem_168,rem,pix2pix,LIDC-IDRI-0195,3,26,249,199
rem_172,rem,pix2pix,LIDC-IDRI-0199,2,67,331,199
rem_174,rem,pix2pix,LIDC-IDRI-0206,102,88,239,129
rem_179,rem,pix2pix,LIDC-IDRI-0217,4,101,320,212
rem_181,rem,pix2pix,LIDC-IDRI-0219,4,81,278,182
rem_185,rem,pix2pix,LIDC-IDRI-0223,2,191,358,294
rem_198,rem,pix2pix,LIDC-IDRI-0240,4,63,216,386
rem_199,rem,pix2pix,LIDC-IDRI-0243,4,87,209,174
rem_205,rem,pix2pix,LIDC-IDRI-0250,2,45,325,367
rem_21,rem,pix2pix,LIDC-IDRI-0027,3000614,25,237,297
rem_216,rem,pix2pix,LIDC-IDRI-0274,6,52,307,147
rem_217,rem,pix2pix,LIDC-IDRI-0276,3,80,358,352
rem_22,rem,pix2pix,LIDC-IDRI-0027,3000614,56,282,358
rem_223,rem,pix2pix,LIDC-IDRI-0300,3000658,173,233,107
rem_227,rem,pix2pix,LIDC-IDRI-0305,2,58,194,276
rem_234,rem,pix2pix,LIDC-IDRI-0311,2,35,310,160
rem_236,rem,pix2pix,LIDC-IDRI-0314,30026,116,244,184
rem_24,rem,pix2pix,LIDC-IDRI-0031,3000608,44,356,155
rem_247,rem,pix2pix,LIDC-IDRI-0344,1780,199,335,104
rem_252,rem,pix2pix,LIDC-IDRI-0353,2,61,264,396
rem_286,rem,pix2pix,LIDC-IDRI-0432,31470,31,310,314
rem_290,rem,pix2pix,LIDC-IDRI-0451,3000315,67,372,218
rem_293,rem,pix2pix,LIDC-IDRI-0462,30902,219,192,201
rem_296,rem,pix2pix,LIDC-IDRI-0466,2,130,221,99
rem_311,rem,pix2pix,LIDC-IDRI-0489,3,47,349,368
rem_32,rem,pix2pix,LIDC-IDRI-0044,3000571,96,380,146
